Latitude,Longitude,Time
41.903968,-87.626868,19:15:22
41.903968,-87.626868,19:00:55
41.903968,-87.626868,17:33:21
41.903968,-87.626868,15:28:08
41.903968,-87.626868,05:08:23
41.903968,-87.626868,05:05:00
41.880751,-87.627037,22:35:53
41.903968,-87.626868,16:27:19
41.783333,-87.75,14:40:38
39.291667,-94.730556,12:52:27
39.291667,-94.730556,12:50:04
39.291667,-94.730556,12:33:09
39.291667,-94.730556,12:30:21
39.348609,-94.780661,03:00:15
39.348887,-94.780522,01:35:22
39.348887,-94.780522,00:47:26
38.912474,-94.662366,23:28:10
38.942026,-94.686338,21:57:35
38.942026,-94.686338,21:23:10
38.942026,-94.686338,21:17:45
38.985511,-94.60556,20:51:43
38.985511,-94.60556,20:48:33
38.985511,-94.60556,20:45:29
38.942026,-94.686338,15:50:00
38.942026,-94.686338,14:02:18
38.942103,-94.707551,13:47:14
38.942103,-94.707551,13:41:40
38.942026,-94.686338,04:48:38
38.942026,-94.686338,00:52:40
39.063013,-94.618943,19:01:49
39.063013,-94.618943,19:00:36
39.063013,-94.618943,18:59:27
39.063013,-94.618943,18:57:15
39.063013,-94.618943,18:56:08
39.063013,-94.618943,18:43:18
39.063013,-94.618943,18:07:12
39.063013,-94.618943,15:59:37
38.942026,-94.686338,01:25:53
38.942026,-94.686338,01:23:51
38.912681,-94.759811,00:42:17
38.942026,-94.686338,00:18:54
38.942026,-94.686338,00:06:08
38.942026,-94.686338,22:24:02
38.942026,-94.686338,22:17:33
38.942026,-94.686338,22:02:33
38.942026,-94.686338,21:55:57
38.926861,-94.686315,19:25:53
38.912805,-94.638632,18:46:19
38.907908,-94.674125,18:25:52
38.907908,-94.674125,18:18:23
38.942026,-94.686338,17:49:13
38.942026,-94.686338,14:40:18
38.942026,-94.686338,00:40:59
38.942026,-94.686338,22:23:54
38.942026,-94.686338,18:38:02
38.942026,-94.686338,18:08:03
38.942026,-94.686338,05:27:17
38.942026,-94.686338,23:11:01
38.942026,-94.686338,22:51:04
38.942026,-94.686338,22:49:02
38.942026,-94.686338,22:45:29
38.942026,-94.686338,22:26:28
38.942026,-94.686338,01:43:50
38.942026,-94.686338,01:10:58
38.942026,-94.686338,21:20:28
38.942026,-94.686338,16:07:43
38.942026,-94.686338,16:00:04
39.099727,-94.578567,15:59:46
38.942026,-94.686338,05:46:06
38.942026,-94.686338,05:06:38
38.942026,-94.686338,02:02:59
38.942026,-94.686338,01:47:07
38.942026,-94.686338,00:32:32
38.942026,-94.686338,00:00:26
39.063013,-94.618943,20:38:15
39.063013,-94.618943,20:36:53
39.063013,-94.618943,20:35:14
39.063013,-94.618943,20:31:49
39.063013,-94.618943,20:30:54
39.053106,-94.590352,15:02:50
38.942026,-94.686338,00:02:06
39.063013,-94.618943,18:17:07
38.942026,-94.686338,02:49:17
38.942026,-94.686338,02:48:05
33.729912,-118.025364,01:38:49
33.729912,-118.025364,01:36:03
38.942037,-94.68628,19:34:14
38.942037,-94.68628,00:51:42
38.942037,-94.68628,00:21:47
38.942037,-94.68628,00:08:22
38.942037,-94.68628,22:27:50
38.942037,-94.68628,04:14:54
38.942037,-94.68628,22:34:03
38.942037,-94.68628,22:28:23
38.942037,-94.68628,22:21:00
38.942037,-94.68628,21:18:51
38.93478,-94.639522,20:53:33
38.942037,-94.68628,19:33:04
38.942037,-94.68628,07:06:42
38.942037,-94.68628,23:51:01
38.942037,-94.68628,17:02:03
38.942037,-94.68628,16:37:18
38.926861,-94.686315,15:38:05
38.942099,-94.701559,15:30:17
38.942037,-94.68628,14:48:59
38.942037,-94.68628,01:02:09
38.942037,-94.68628,23:12:28
38.942037,-94.68628,17:25:19
38.942037,-94.68628,05:24:05
39.057818,-94.586052,00:37:21
38.942037,-94.68628,22:48:36
38.942037,-94.68628,21:42:48
38.942037,-94.68628,21:40:27
38.942127,-94.686241,16:00:56
38.942127,-94.686241,18:38:40
38.942127,-94.686241,18:34:31
38.942127,-94.686241,16:06:42
38.942127,-94.686241,15:54:04
38.942127,-94.686241,15:00:39
38.942127,-94.686241,14:14:55
38.942127,-94.686241,13:35:14
38.942127,-94.686241,13:23:46
38.942127,-94.686241,13:20:09
38.942127,-94.686241,04:57:11
38.942127,-94.686241,23:28:09
38.942127,-94.686241,23:17:19
38.942127,-94.686241,20:07:39
38.942127,-94.686241,20:04:30
38.942037,-94.68628,17:52:17
38.959445,-94.665888,17:14:42
38.959445,-94.665888,17:07:07
38.916622,-94.666174,16:49:44
38.917768,-94.667793,16:42:34
38.982228,-94.670792,16:38:14
39.049944,-94.601427,16:20:18
39.053106,-94.590352,14:14:24
38.942037,-94.68628,01:55:34
38.942037,-94.68628,01:37:43
38.942037,-94.68628,16:08:48
38.942037,-94.68628,20:07:02
38.942037,-94.68628,19:01:58
38.942037,-94.68628,02:45:55
38.942037,-94.68628,01:54:09
38.942037,-94.68628,22:07:09
38.942037,-94.68628,18:27:42
38.942037,-94.68628,18:23:00
38.926861,-94.686315,15:18:55
38.926861,-94.686315,15:08:37
38.926861,-94.686315,14:59:29
38.926861,-94.686315,14:50:33
38.942037,-94.68628,14:14:21
38.942037,-94.68628,14:12:18
38.942037,-94.68628,22:59:48
38.942037,-94.68628,21:13:26
38.942037,-94.68628,19:58:51
38.942037,-94.68628,23:00:03
38.942037,-94.68628,04:30:30
38.957114,-94.667061,01:42:51
38.942037,-94.68628,18:56:01
38.942037,-94.68628,18:09:09
38.942037,-94.68628,05:00:20
38.942037,-94.68628,03:51:19
38.942037,-94.68628,03:39:30
38.942037,-94.68628,03:28:24
38.942037,-94.68628,01:31:25
38.942037,-94.68628,23:23:21
39.114171,-94.627457,23:04:36
39.186043,-96.585443,20:01:42
39.186043,-96.585443,19:50:25
39.186043,-96.585443,19:48:20
39.186043,-96.585443,19:42:38
39.192908,-96.598393,19:42:10
39.192908,-96.598393,19:34:28
39.185666,-96.575671,18:52:45
39.185687,-96.576487,18:50:10
39.185687,-96.576487,18:46:55
39.185712,-96.57376,17:46:46
39.183608,-96.571669,16:11:23
39.104546,-94.882143,14:44:25
39.104546,-94.882143,14:29:45
38.942037,-94.68628,21:25:57
38.942037,-94.68628,15:29:50
38.942037,-94.68628,02:49:55
38.907021,-94.670936,01:34:31
38.960637,-94.670061,01:18:21
38.960637,-94.670061,01:08:55
38.942037,-94.68628,20:49:45
38.942037,-94.68628,03:45:12
38.989044,-94.609519,02:39:00
38.989044,-94.609519,02:35:57
38.989044,-94.609519,02:17:39
38.989044,-94.609519,02:10:31
38.989044,-94.609519,01:58:22
38.960637,-94.670061,01:19:28
38.942037,-94.68628,23:12:40
38.942037,-94.68628,20:08:44
38.956334,-94.669227,19:03:09
38.942037,-94.68628,04:48:15
38.956459,-94.720922,04:06:24
38.956459,-94.720922,03:26:49
38.942037,-94.68628,05:40:53
38.942037,-94.68628,02:41:11
39.060452,-94.621876,17:03:54
39.053106,-94.590352,15:04:10
38.942037,-94.68628,05:18:38
38.942037,-94.68628,03:56:31
38.942037,-94.68628,03:50:23
38.916583,-94.666816,03:49:06
38.916583,-94.666816,03:09:42
38.942037,-94.68628,01:55:28
38.942037,-94.68628,22:05:16
39.065928,-94.596077,20:43:47
39.091242,-94.578241,20:03:37
39.091242,-94.578241,19:29:03
39.09896,-94.582093,18:01:38
39.09896,-94.582093,17:33:03
39.09896,-94.582093,16:54:20
39.09896,-94.582093,16:34:52
39.09896,-94.582093,16:29:07
39.053106,-94.590352,16:22:30
39.053106,-94.590352,15:10:14
38.942037,-94.68628,04:37:46
38.942037,-94.68628,02:30:07
38.984215,-94.668605,02:07:02
38.942037,-94.68628,01:08:09
38.950474,-94.719914,00:55:20
38.950474,-94.719914,00:07:24
38.956459,-94.720925,23:51:01
38.956459,-94.720925,23:49:23
38.942037,-94.68628,18:44:03
38.960637,-94.670061,18:24:08
38.942037,-94.68628,18:12:37
38.942037,-94.68628,15:34:48
38.942037,-94.68628,15:31:09
38.942037,-94.68628,05:13:41
38.942037,-94.68628,04:33:47
38.942037,-94.68628,18:14:22
38.942037,-94.68628,17:55:32
38.942037,-94.68628,05:18:29
38.942037,-94.68628,22:56:38
38.942037,-94.68628,21:41:21
38.926193,-94.687291,20:45:25
38.926193,-94.687291,20:34:13
38.926861,-94.686315,18:10:13
38.926861,-94.686315,17:34:11
38.926861,-94.686315,15:59:14
38.942037,-94.68628,02:16:44
38.942037,-94.68628,19:16:41
38.942037,-94.68628,14:25:32
38.942037,-94.68628,05:35:30
38.971638,-94.715946,04:22:58
38.971638,-94.715946,04:19:58
38.942037,-94.68628,20:40:24
38.942037,-94.68628,04:06:27
38.942037,-94.68628,02:44:59
38.942037,-94.68628,02:26:19
38.942037,-94.68628,23:35:39
38.942037,-94.68628,23:10:47
38.942037,-94.68628,22:28:00
38.942037,-94.68628,19:47:03
38.942037,-94.68628,19:29:01
39.060452,-94.621876,18:07:28
39.060452,-94.621876,18:04:03
39.053106,-94.590352,15:17:37
39.053106,-94.590352,15:17:25
39.052439,-94.592306,15:15:09
38.945854,-94.742061,15:04:26
38.945854,-94.742061,14:50:09
38.945854,-94.742061,14:47:07
38.942037,-94.68628,04:37:20
38.942037,-94.68628,03:15:43
38.942037,-94.68628,23:04:07
39.348887,-94.780522,17:42:26
39.348887,-94.780522,15:05:33
39.348887,-94.780522,04:32:29
39.348887,-94.780522,22:12:11
38.96374,-94.775887,20:54:11
38.942037,-94.68628,18:45:42
38.942037,-94.68628,17:13:53
38.942037,-94.68628,02:44:14
38.914299,-94.67254,01:22:05
38.942037,-94.68628,23:33:42
38.942037,-94.68628,23:28:35
38.942037,-94.68628,16:48:47
38.942037,-94.68628,03:06:54
38.942037,-94.68628,23:39:44
38.942037,-94.68628,23:19:15
38.942037,-94.68628,02:44:05
38.940497,-94.666842,02:31:36
38.940091,-94.609274,02:16:03
38.942037,-94.68628,01:13:01
38.942037,-94.68628,21:59:06
39.348887,-94.780522,20:59:22
39.348887,-94.780522,17:19:22
39.348887,-94.780522,17:15:57
39.053106,-94.590352,15:20:10
38.942037,-94.68628,00:40:24
39.094058,-94.423762,19:10:45
39.094058,-94.423762,19:06:43
38.942037,-94.68628,03:45:14
38.959351,-94.720903,02:48:07
38.959351,-94.720903,02:45:05
38.960637,-94.670061,02:25:12
39.348887,-94.780522,18:34:05
39.053587,-94.679234,17:30:59
39.053587,-94.679234,17:27:12
38.954996,-94.72502,17:02:36
38.942037,-94.68628,16:17:45
38.942037,-94.68628,19:26:30
38.942037,-94.68628,17:27:53
38.942037,-94.68628,23:19:38
38.942037,-94.68628,20:18:38
38.942037,-94.68628,17:12:13
39.148943,-94.553183,17:11:58
39.148943,-94.553183,17:10:18
38.942037,-94.68628,15:21:13
38.971638,-94.715946,03:55:38
38.942037,-94.68628,03:32:18
38.956493,-94.735742,01:34:06
38.957619,-94.687148,01:07:44
38.957619,-94.687148,00:47:35
38.960637,-94.670061,00:34:38
38.858,-94.670871,16:46:59
38.858,-94.670871,05:25:33
38.942037,-94.68628,03:48:16
38.942037,-94.68628,02:59:08
38.942037,-94.68628,02:56:57
38.912682,-94.759733,01:18:58
38.912682,-94.759733,01:15:53
38.912682,-94.759733,00:55:25
38.912682,-94.759733,00:42:53
38.942037,-94.68628,19:47:11
38.911606,-94.663396,17:44:05
38.942037,-94.68628,14:59:28
38.942037,-94.68628,16:34:38
38.942037,-94.68628,04:25:23
38.942037,-94.68628,01:02:41
38.942037,-94.68628,20:26:58
39.065928,-94.596077,19:04:08
39.057387,-94.611906,17:44:25
39.068316,-94.581982,16:26:44
39.053106,-94.590352,15:35:02
38.942037,-94.68628,15:10:05
38.942037,-94.68628,04:03:26
38.989004,-94.60888,03:23:08
38.989004,-94.60888,03:19:11
38.989044,-94.609519,03:17:50
38.989044,-94.609519,02:46:00
38.989044,-94.609519,02:30:12
38.942037,-94.68628,00:05:42
38.942037,-94.68628,22:15:02
38.942037,-94.68628,22:00:46
39.186043,-96.585443,19:27:04
39.186043,-96.585443,19:24:23
39.183608,-96.571669,17:36:58
39.048334,-95.678037,16:55:21
38.956628,-94.719665,15:33:58
38.956628,-94.719665,15:12:47
38.942037,-94.68628,01:38:00
38.942037,-94.68628,00:31:12
39.057214,-94.603904,23:55:57
39.057214,-94.603904,23:51:13
39.041251,-94.598419,20:28:05
39.041251,-94.598419,18:06:09
39.053106,-94.590352,16:24:52
39.053106,-94.590352,16:11:50
38.942037,-94.68628,04:00:57
38.939538,-94.669372,01:36:43
38.939538,-94.669372,00:54:18
38.942037,-94.68628,23:35:08
38.926861,-94.686315,19:10:09
38.926861,-94.686315,19:02:17
38.915121,-94.667183,17:35:26
38.930096,-94.687733,17:33:34
38.930096,-94.687733,17:26:10
38.942037,-94.68628,15:47:11
38.942037,-94.68628,05:01:20
38.942037,-94.68628,04:15:12
38.942037,-94.68628,02:21:11
38.942037,-94.68628,01:45:45
38.938716,-94.666615,00:52:41
38.942037,-94.68628,21:21:28
38.926861,-94.686315,18:24:48
38.942037,-94.68628,16:49:01
38.942037,-94.68628,16:12:12
38.942037,-94.68628,03:24:01
38.942037,-94.68628,23:10:08
38.942037,-94.68628,23:04:52
38.942037,-94.68628,22:54:31
38.942037,-94.68628,18:15:05
38.942037,-94.68628,17:35:50
38.942037,-94.68628,17:30:47
38.926861,-94.686315,16:58:36
38.926861,-94.686315,16:57:35
38.926861,-94.686315,16:47:01
38.942037,-94.68628,05:12:32
38.942037,-94.68628,04:55:42
38.942037,-94.68628,03:01:07
38.942037,-94.68628,02:08:30
38.928639,-94.668685,01:45:37
38.982228,-94.670792,01:43:53
39.348887,-94.780522,20:02:15
39.053106,-94.590352,16:07:06
38.942037,-94.68628,06:29:49
38.942037,-94.68628,05:39:58
38.942037,-94.68628,03:56:06
38.912682,-94.759733,03:30:21
38.912682,-94.759733,03:22:37
38.959445,-94.665888,01:59:47
38.942037,-94.68628,18:49:19
38.942037,-94.68628,04:14:12
38.942037,-94.68628,03:19:23
38.942037,-94.68628,02:25:18
38.942037,-94.68628,22:57:31
38.912307,-94.668428,18:43:04
38.942037,-94.68628,04:52:42
38.942037,-94.68628,23:56:47
38.942037,-94.68628,22:37:10
38.942037,-94.68628,21:06:16
38.909697,-94.667056,20:28:06
38.907021,-94.670936,20:27:29
38.907021,-94.670936,19:39:02
38.907021,-94.670936,19:06:10
38.926861,-94.686315,18:45:55
38.926861,-94.686315,18:37:24
38.942037,-94.68628,16:32:44
38.942037,-94.68628,05:36:48
38.942037,-94.68628,04:11:49
38.942037,-94.68628,21:44:34
39.246747,-94.648851,19:11:51
39.246747,-94.648851,18:46:29
39.348887,-94.780522,18:11:10
39.370277,-94.782461,18:09:20
38.942037,-94.68628,04:01:03
38.942037,-94.68628,16:15:49
38.942037,-94.68628,04:56:48
38.957011,-94.686693,04:43:07
38.942037,-94.68628,03:29:41
38.914299,-94.67254,23:20:11
38.914299,-94.67254,22:54:21
38.907021,-94.670936,21:54:08
38.942037,-94.68628,19:44:18
38.942037,-94.68628,06:17:31
39.297867,-94.716065,04:48:28
39.297867,-94.716065,04:36:33
39.297867,-94.716065,04:24:18
39.878664,-104.682105,03:04:35
39.878664,-104.682105,02:07:25
39.878664,-104.682105,02:05:23
39.878664,-104.682105,02:03:12
36.084631,-115.149751,00:15:59
36.084631,-115.149751,23:58:39
37.366695,-121.925906,21:59:13
37.373985,-121.933681,21:14:26
37.373985,-121.933681,21:12:59
